,ID,Date,Team,Home,PF,Opp,OHome,PA,Res,Mar
2571,739571,20241116, St_Francis_PA,-1,34, LIU_Post,1,27,1,7
2573,739571,20241116, TX_Southern,1,17, Bethune-Cookman,-1,14,1,3
2575,739571,20241116, Samford,-1,36, Chattanooga,1,13,1,23
2577,739571,20241116, South_Alabama,-1,24, Louisiana,1,22,1,2
2579,739571,20241116, S_Carolina_St,-1,54, Morgan_St,1,7,1,47
2581,739571,20241116, South_Dakota,-1,42, North_Dakota,1,36,1,6
2583,739571,20241116, S_Dakota_St,1,41, S_Illinois,-1,10,1,31
2585,739571,20241116, South_Florida,-1,59, Charlotte,1,24,1,35
2587,739571,20241116, SE_Missouri_St,1,54, W_Illinois,-1,45,1,9
2589,739571,20241116, SMU,1,38, Boston_College,-1,28,1,10
2591,739571,20241116, Stanford,1,38, Louisville,-1,35,1,3
2593,739571,20241116, New_Hampshire,1,31, Stony_Brook,-1,30,1,1
2595,739571,20241116, Georgia,1,31, Tennessee,-1,17,1,14
2597,739571,20241116, Tennessee_Tech,-1,10, TN_Martin,1,9,1,1
2599,739571,20241116, Texas,-1,20, Arkansas,1,10,1,10
2601,739571,20241116, Texas_St,1,58, Southern_Miss,-1,3,1,55
2603,739571,20241116, Tulane,-1,35, Navy,1,0,1,35
2605,739571,20241116, USC,1,28, Nebraska,-1,20,1,8
2607,739571,20241116, Colorado,1,49, Utah,-1,24,1,25
2609,739571,20241116, Dayton,1,26, Valparaiso,-1,14,1,12
2611,739571,20241116, W_Carolina,1,58, VMI,-1,28,1,30
2613,739571,20241116, New_Mexico,1,38, Washington_St,-1,35,1,3
2615,739571,20241116, William_&_Mary,1,22, Bryant,-1,12,1,10
2617,739571,20241116, Oregon,-1,16, Wisconsin,1,13,1,3
2619,739571,20241116, Youngstown_St,1,39, Northern_Iowa,-1,38,1,1
2621,739571,20241116, Kentucky,1,48, Murray_St,-1,6,1,42
2623,739571,20241116, Notre_Dame,1,35, Virginia,-1,14,1,21
2625,739571,20241116, Liberty,-1,35, Massachusetts,1,34,1,1
2627,739571,20241116, North_Carolina,1,31, Wake_Forest,-1,24,1,7
2629,739571,20241116, Kansas,-1,17, BYU,1,13,1,4
2631,739571,20241116, Air_Force,1,28, Oregon_St,-1,0,1,28
2633,739571,20241116, Boise_St,-1,42, San_Jose_St,1,21,1,21
2635,739571,20241116, Memphis,1,53, UAB,-1,18,1,35
2637,739571,20241116, Idaho,1,31, Weber_St,-1,24,1,7
2639,739571,20241116, San_Diego,1,45, Stetson,-1,6,1,39
2641,739571,20241116, Yale,1,42, Princeton,-1,28,1,14
2643,739571,20241116, Columbia,-1,21, Brown,1,12,1,9
2645,739571,20241116, Lehigh,1,45, Colgate,-1,17,1,28
2647,739571,20241116, Fordham,1,31, Georgetown,-1,3,1,28
2649,739571,20241116, Holy_Cross,1,40, Bucknell,-1,38,1,2
2651,739571,20241116, Lafayette,1,42, Stonehill,-1,10,1,32
2653,739571,20241116, Incarnate_Word,-1,27, SF_Austin,1,20,1,7
2655,739571,20241116, Abilene_Chr,-1,35, Tarleton_St,1,31,1,4
2657,739571,20241116, West_Georgia,-1,34, Utah_Tech,1,31,1,3
2659,739571,20241116, East_Texas_A&M,1,41, Houston_Chr,-1,40,1,1
2661,739571,20241116, Southern_Utah,-1,38, Cent_Arkansas,1,31,1,7
2663,739571,20241116, E_Kentucky,-1,30, Austin_Peay,1,27,1,3
2665,739571,20241116, Ohio_St,0,31, Northwestern,0,7,1,24
2667,739574,20241119, Akron,-1,38, Kent,1,17,1,21
2669,739574,20241119, Miami_OH,1,20, N_Illinois,-1,9,1,11
2671,739574,20241119, C_Michigan,1,16, W_Michigan,-1,14,1,2
2673,739575,20241120, Buffalo,-1,37, E_Michigan,1,20,1,17
2675,739575,20241120, Ohio,-1,24, Toledo,1,7,1,17
2677,739576,20241121, SE_Louisiana,-1,19, Nicholls_St,1,16,1,3
2679,739576,20241121, Georgia_Tech,1,30, NC_State,-1,29,1,1
2681,739577,20241122, UNLV,-1,27, San_Jose_St,1,16,1,11
2683,739577,20241122, Michigan_St,1,24, Purdue,-1,17,1,7
2685,739577,20241122, UT_San_Antonio,1,51, Temple,-1,27,1,24
2687,739578,20241123, Presbyterian,1,30, Butler,-1,27,1,3
2689,739578,20241123, Alabama_St,1,9, Prairie_View,-1,6,1,3
2691,739578,20241123, UC_Davis,-1,42, CS_Sacramento,1,39,1,3
2693,739578,20241123, California,1,24, Stanford,-1,21,1,3
2695,739578,20241123, Towson,-1,45, Campbell,1,23,1,22
2697,739578,20241123, SUNY_Albany,1,41, Hampton,-1,34,1,7
2699,739578,20241123, Florida_St,1,41, Charleston_So,-1,7,1,34
2701,739578,20241123, Kansas_St,1,41, Cincinnati,-1,15,1,26
2703,739578,20241123, Clemson,1,51, Citadel,-1,14,1,37
2705,739578,20241123, Jackson_St,-1,48, Alcorn_St,1,10,1,38
2707,739578,20241123, Ga_Southern,-1,26, Coastal_Car,1,6,1,20
2709,739578,20241123, Syracuse,1,31, Connecticut,-1,24,1,7
2711,739578,20241123, Dartmouth,1,56, Brown,-1,28,1,28
2713,739578,20241123, NC_Central,-1,52, Delaware_St,1,10,1,42
2715,739578,20241123, Southern_Utah,1,37, Utah_Tech,-1,34,1,3
2717,739578,20241123, Drake,-1,49, Stetson,1,10,1,39
2719,739578,20241123, Duke,1,31, Virginia_Tech,-1,28,1,3
2721,739578,20241123, Central_Conn,1,21, Duquesne,-1,14,1,7
2723,739578,20241123, East_Carolina,-1,40, North_Texas,1,28,1,12
2725,739578,20241123, ETSU,-1,16, VMI,1,9,1,7
2727,739578,20241123, Tennessee_Tech,1,23, E_Illinois,-1,6,1,17
2729,739578,20241123, Northern_Arizona,1,30, E_Washington,-1,18,1,12
2731,739578,20241123, Elon,-1,31, NC_A&T,1,21,1,10
2733,739578,20241123, Florida,1,24, Mississippi,-1,17,1,7
2735,739578,20241123, Florida_A&M,0,41, Bethune-Cookman,0,38,1,3
2737,739578,20241123, Charlotte,-1,39, FL_Atlantic,1,27,1,12
2739,739578,20241123, Kennesaw,1,27, Florida_Intl,-1,26,1,1
2741,739578,20241123, Appalachian_St,1,34, James_Madison,-1,20,1,14
2743,739578,20241123, Mercer,1,49, Furman,-1,23,1,26
2745,739578,20241123, W_Illinois,1,45, Gardner_Webb,-1,28,1,17
2747,739578,20241123, Georgia_St,-1,52, Texas_St,1,44,1,8
2749,739578,20241123, TCU,1,49, Arizona,-1,28,1,21
2751,739578,20241123, Arizona_St,1,28, BYU,-1,23,1,5
2753,739578,20241123, Holy_Cross,-1,34, Georgetown,1,0,1,34
2755,739578,20241123, Arkansas_St,1,28, ULM,-1,21,1,7
2757,739578,20241123, Houston_Chr,1,62, Northwestern_LA,-1,24,1,38
2759,739578,20241123, Idaho,-1,40, Idaho_St,1,17,1,23
2761,739578,20241123, Illinois,-1,38, Rutgers,1,31,1,7
2763,739578,20241123, TX_Southern,-1,31, Ark_Pine_Bluff,1,23,1,8
2765,739578,20241123, Illinois_St,1,35, North_Dakota,-1,13,1,22
2767,739578,20241123, Incarnate_Word,-1,38, East_Texas_A&M,1,24,1,14
2769,739578,20241123, Northern_Iowa,1,41, Indiana_St,-1,34,1,7
2771,739578,20241123, Iowa_St,-1,31, Utah,1,28,1,3
2773,739578,20241123, Jacksonville_St,1,21, Sam_Houston_St,-1,11,1,10
2775,739578,20241123, Lamar,-1,26, McNeese_St,1,24,1,2
2777,739578,20241123, Auburn,1,43, Texas_A&M,-1,41,1,2
2779,739578,20241123, TN_Martin,1,33, Lindenwood,-1,26,1,7
2781,739578,20241123, Arkansas,1,35, Louisiana_Tech,-1,14,1,21
2783,739578,20241123, New_Hampshire,-1,27, Maine,1,9,1,18
2785,739578,20241123, Chattanooga,-1,24, Austin_Peay,1,17,1,7
2787,739578,20241123, Merrimack,-1,19, Fordham,1,3,1,16
2789,739578,20241123, New_Mexico_St,-1,36, MTSU,1,21,1,15
2791,739578,20241123, Alabama_A&M,-1,49, MS_Valley_St,1,35,1,14
2793,739578,20241123, Missouri,-1,39, Mississippi_St,1,20,1,19
2795,739578,20241123, S_Dakota_St,-1,45, Missouri_St,1,9,1,36
2797,739578,20241123, Bowling_Green,-1,38, Ball_St,1,13,1,25
2799,739578,20241123, Monmouth_NJ,-1,55, Stony_Brook,1,47,1,8
2801,739578,20241123, Air_Force,-1,22, Nevada,1,19,1,3
2803,739578,20241123, S_Carolina_St,1,53, Norfolk_St,-1,21,1,32
2805,739578,20241123, South_Dakota,1,29, N_Dakota_St,-1,28,1,1
2807,739578,20241123, Baylor,-1,20, Houston,1,10,1,10
2809,739578,20241123, Portland_St,1,45, N_Colorado,-1,13,1,32
2811,739578,20241123, Marshall,-1,42, Old_Dominion,1,35,1,7
2813,739578,20241123, Penn_St,-1,26, Minnesota,1,25,1,1
2815,739578,20241123, Louisville,1,37, Pittsburgh,-1,9,1,28
2817,739578,20241123, Rhode_Island,-1,35, Bryant,1,21,1,14
2819,739578,20241123, Richmond,1,27, William_&_Mary,-1,0,1,27
2821,739578,20241123, Robert_Morris,1,31, Stonehill,-1,13,1,18
2823,739578,20241123, St_Thomas_MN,1,32, Dayton,-1,9,1,23
2825,739578,20241123, W_Carolina,-1,47, Samford,1,42,1,5
2827,739578,20241123, Utah_St,1,41, San_Diego_St,-1,20,1,21
2829,739578,20241123, South_Alabama,-1,35, Southern_Miss,1,14,1,21
2831,739578,20241123, South_Florida,1,63, Tulsa,-1,30,1,33
2833,739578,20241123, Tennessee_St,1,28, SE_Missouri_St,-1,21,1,7
2835,739578,20241123, SMU,-1,33, Virginia,1,7,1,26
2837,739578,20241123, Tennessee,1,56, UTEP,-1,0,1,56
2839,739578,20241123, Boston_College,1,41, North_Carolina,-1,21,1,20
2841,739578,20241123, USC,0,19, UCLA,0,13,1,6
2843,739578,20241123, Valparaiso,1,18, Davidson,-1,17,1,1
2845,739578,20241123, Villanova,1,38, Delaware,-1,28,1,10
2847,739578,20241123, LIU_Post,-1,35, Wagner,1,28,1,7
2849,739578,20241123, Oregon_St,1,41, Washington_St,-1,38,1,3
2851,739578,20241123, West_Virginia,1,31, UCF,-1,21,1,10
2853,739578,20241123, Nebraska,1,44, Wisconsin,-1,25,1,19
2855,739578,20241123, South_Carolina,1,56, Wofford,-1,12,1,44
2857,739578,20241123, Boise_St,-1,17, Wyoming,1,13,1,4
2859,739578,20241123, Georgia,1,59, Massachusetts,-1,21,1,38
2861,739578,20241123, LSU,1,24, Vanderbilt,-1,17,1,7
2863,739578,20241123, Oklahoma,1,24, Alabama,-1,3,1,21
2865,739578,20241123, Texas,1,31, Kentucky,-1,14,1,17
2867,739578,20241123, Ohio_St,1,38, Indiana,-1,15,1,23
2869,739578,20241123, Iowa,-1,29, Maryland,1,13,1,16
2871,739578,20241123, Michigan,1,50, Northwestern,-1,6,1,44
2873,739578,20241123, Miami_FL,1,42, Wake_Forest,-1,14,1,28
2875,739578,20241123, Kansas,1,37, Colorado,-1,21,1,16
2877,739578,20241123, Texas_Tech,-1,56, Oklahoma_St,1,48,1,8
2879,739578,20241123, Notre_Dame,0,49, Army,0,14,1,35
2881,739578,20241123, Liberty,1,38, WKU,-1,21,1,17
2883,739578,20241123, Fresno_St,1,28, Colorado_St,-1,22,1,6
2885,739578,20241123, Louisiana,1,51, Troy,-1,30,1,21
2887,739578,20241123, UAB,1,40, Rice,-1,14,1,26
2889,739578,20241123, Weber_St,1,28, Cal_Poly,-1,17,1,11
2891,739578,20241123, Montana_St,1,34, Montana,-1,11,1,23
2893,739578,20241123, S_Illinois,1,62, Murray_St,-1,0,1,62
2895,739578,20241123, San_Diego,-1,37, Morehead_St,1,14,1,23
2897,739578,20241123, Yale,-1,34, Harvard,1,29,1,5
2899,739578,20241123, Princeton,1,20, Penn,-1,17,1,3
2901,739578,20241123, Columbia,1,17, Cornell,-1,9,1,8
2903,739578,20241123, Morgan_St,1,35, Howard,-1,21,1,14
2905,739578,20241123, Bucknell,1,48, Colgate,-1,34,1,14
2907,739578,20241123, Lehigh,1,38, Lafayette,-1,14,1,24
2909,739578,20241123, Mercyhurst,1,21, St_Francis_PA,-1,20,1,1
2911,739578,20241123, Tarleton_St,1,39, Cent_Arkansas,-1,14,1,25
2913,739578,20241123, SF_Austin,1,32, Abilene_Chr,-1,19,1,13
2915,739578,20241123, E_Kentucky,1,21, North_Alabama,-1,15,1,6
2917,739581,20241126, Buffalo,1,43, Kent,-1,7,1,36
2919,739581,20241126, Akron,1,21, Toledo,-1,14,1,7
2921,739583,20241128, Memphis,-1,34, Tulane,1,24,1,10
2923,739584,20241129, Florida_A&M,1,28, Alabama_A&M,-1,20,1,8
2925,739584,20241129, Miami_OH,-1,28, Bowling_Green,1,12,1,16
2927,739584,20241129, Ohio,1,42, Ball_St,-1,21,1,21
2929,739584,20241129, Sam_Houston_St,1,20, Liberty,-1,18,1,2
2931,739584,20241129, Texas_St,-1,45, South_Alabama,1,38,1,7
2933,739584,20241129, San_Jose_St,1,34, Stanford,-1,31,1,3
2935,739584,20241129, Utah,-1,28, UCF,1,14,1,14
2937,739584,20241129, Colorado_St,1,42, Utah_St,-1,37,1,5
2939,739584,20241129, Minnesota,-1,24, Wisconsin,1,7,1,17
2941,739584,20241129, Iowa,1,13, Nebraska,-1,10,1,3
2943,739584,20241129, Colorado,1,52, Oklahoma_St,-1,0,1,52
2945,739584,20241129, Georgia,1,44, Georgia_Tech,-1,42,1,2
2947,739584,20241129, Mississippi,1,26, Mississippi_St,-1,14,1,12
2949,739584,20241129, Boise_St,1,34, Oregon_St,-1,18,1,16
2951,739584,20241129, Navy,-1,34, East_Carolina,1,20,1,14
2953,739585,20241130, Illinois_St,-1,35, SE_Missouri_St,1,27,1,8
2955,739585,20241130, Rhode_Island,1,21, Central_Conn,-1,17,1,4
2957,739585,20241130, TN_Martin,-1,41, New_Hampshire,1,10,1,31
2959,739585,20241130, Lehigh,-1,20, Richmond,1,16,1,4
2961,739585,20241130, Villanova,1,22, E_Kentucky,-1,17,1,5
2963,739585,20241130, Tarleton_St,1,43, Drake,-1,29,1,14
2965,739585,20241130, Abilene_Chr,1,24, Northern_Arizona,-1,0,1,24
2967,739585,20241130, Montana,1,41, Tennessee_St,-1,27,1,14
2969,739585,20241130, SMU,1,38, California,-1,6,1,32
2971,739585,20241130, TCU,-1,20, Cincinnati,1,13,1,7
2973,739585,20241130, Coastal_Car,-1,48, Georgia_St,1,27,1,21
2975,739585,20241130, Connecticut,-1,47, Massachusetts,1,42,1,5
2977,739585,20241130, Duke,-1,23, Wake_Forest,1,17,1,6
2979,739585,20241130, W_Michigan,1,26, E_Michigan,-1,18,1,8
2981,739585,20241130, Florida,-1,31, Florida_St,1,11,1,20
2983,739585,20241130, FL_Atlantic,-1,63, Tulsa,1,16,1,47
2985,739585,20241130, Florida_Intl,1,35, MTSU,-1,24,1,11
2987,739585,20241130, Ga_Southern,1,29, Appalachian_St,-1,20,1,9
2989,739585,20241130, Arizona_St,-1,49, Arizona,1,7,1,42
2991,739585,20241130, Hawaii,1,38, New_Mexico,-1,30,1,8
2993,739585,20241130, Old_Dominion,-1,40, Arkansas_St,1,32,1,8
2995,739585,20241130, Illinois,-1,38, Northwestern,1,28,1,10
2997,739585,20241130, Iowa_St,1,29, Kansas_St,-1,21,1,8
2999,739585,20241130, WKU,1,19, Jacksonville_St,-1,17,1,2
3001,739585,20241130, Louisiana_Tech,1,33, Kennesaw,-1,0,1,33
3003,739585,20241130, Alabama,1,28, Auburn,-1,14,1,14
3005,739585,20241130, Missouri,1,28, Arkansas,-1,21,1,7
3007,739585,20241130, UNLV,1,38, Nevada,-1,14,1,24
3009,739585,20241130, UTEP,-1,42, New_Mexico_St,1,35,1,7
3011,739585,20241130, Baylor,1,45, Kansas,-1,17,1,28
3013,739585,20241130, N_Illinois,1,24, C_Michigan,-1,16,1,8
3015,739585,20241130, Penn_St,1,44, Maryland,-1,7,1,37
3017,739585,20241130, Boston_College,1,34, Pittsburgh,-1,23,1,11
3019,739585,20241130, Rutgers,-1,41, Michigan_St,1,14,1,27
3021,739585,20241130, Air_Force,-1,31, San_Diego_St,1,20,1,11
3023,739585,20241130, Southern_Univ,0,24, Grambling,0,14,1,10
3025,739585,20241130, Tennessee,-1,36, Vanderbilt,1,23,1,13
3027,739585,20241130, Texas,-1,17, Texas_A&M,1,7,1,10
3029,739585,20241130, Charlotte,1,29, UAB,-1,27,1,2
3031,739585,20241130, Notre_Dame,-1,49, USC,1,35,1,14
3033,739585,20241130, Virginia_Tech,1,37, Virginia,-1,17,1,20
3035,739585,20241130, Oregon,1,49, Washington,-1,21,1,28
3037,739585,20241130, Wyoming,-1,15, Washington_St,1,14,1,1
3039,739585,20241130, Texas_Tech,1,52, West_Virginia,-1,15,1,37
3041,739585,20241130, Louisville,-1,41, Kentucky,1,14,1,27
3043,739585,20241130, LSU,1,37, Oklahoma,-1,17,1,20
3045,739585,20241130, South_Carolina,-1,17, Clemson,1,14,1,3
3047,739585,20241130, Indiana,1,66, Purdue,-1,0,1,66
3049,739585,20241130, Michigan,-1,13, Ohio_St,1,10,1,3
3051,739585,20241130, UCLA,1,20, Fresno_St,-1,13,1,7
3053,739585,20241130, Syracuse,1,42, Miami_FL,-1,38,1,4
3055,739585,20241130, NC_State,-1,35, North_Carolina,1,30,1,5
3057,739585,20241130, BYU,1,30, Houston,-1,18,1,12
3059,739585,20241130, Marshall,-1,35, James_Madison,1,33,1,2
3061,739585,20241130, Louisiana,-1,37, ULM,1,23,1,14
3063,739585,20241130, Troy,1,52, Southern_Miss,-1,20,1,32
3065,739585,20241130, Army,1,29, UT_San_Antonio,-1,24,1,5
3067,739585,20241130, North_Texas,-1,24, Temple,1,17,1,7
3069,739585,20241130, Rice,1,35, South_Florida,-1,28,1,7
3071,739591,20241206, Boise_St,1,21, UNLV,-1,7,1,14
3073,739591,20241206, Jacksonville_St,1,52, WKU,-1,12,1,40
3075,739591,20241206, Army,1,35, Tulane,-1,14,1,21
3077,739592,20241207, Clemson,0,34, SMU,0,31,1,3
3079,739592,20241207, Oregon,0,45, Penn_St,0,37,1,8
3081,739592,20241207, Jackson_St,1,41, Southern_Univ,-1,13,1,28
3083,739592,20241207, S_Dakota_St,1,35, Montana,-1,18,1,17
3085,739592,20241207, Incarnate_Word,1,13, Villanova,-1,6,1,7
3087,739592,20241207, Mercer,1,17, Rhode_Island,-1,10,1,7
3089,739592,20241207, N_Dakota_St,1,51, Abilene_Chr,-1,31,1,20
3091,739592,20241207, South_Dakota,1,42, Tarleton_St,-1,31,1,11
3093,739592,20241207, Montana_St,1,49, TN_Martin,-1,17,1,32
3095,739592,20241207, UC_Davis,1,42, Illinois_St,-1,10,1,32
3097,739592,20241207, Idaho,1,34, Lehigh,-1,13,1,21
3099,739592,20241207, Ohio,0,38, Miami_OH,0,3,1,35
3101,739592,20241207, Arizona_St,0,45, Iowa_St,0,19,1,26
3103,739592,20241207, Georgia,0,22, Texas,0,19,1,3
3105,739592,20241207, Marshall,-1,31, Louisiana,1,3,1,28
3107,739598,20241213, Montana_St,1,52, Idaho,-1,19,1,33
3109,739599,20241214, South_Alabama,0,30, W_Michigan,0,23,1,7
3111,739599,20241214, S_Dakota_St,1,55, Incarnate_Word,-1,14,1,41
3113,739599,20241214, Jackson_St,0,28, S_Carolina_St,0,7,1,21
3115,739599,20241214, South_Dakota,1,35, UC_Davis,-1,21,1,14
3117,739599,20241214, N_Dakota_St,1,31, Mercer,-1,7,1,24
3119,739599,20241214, Navy,0,31, Army,0,13,1,18
3121,739602,20241217, Memphis,0,42, West_Virginia,0,37,1,5
3123,739603,20241218, James_Madison,0,27, WKU,0,17,1,10
3125,739603,20241218, UNLV,0,24, California,0,13,1,11
3127,739604,20241219, Sam_Houston_St,0,31, Ga_Southern,0,26,1,5
3129,739605,20241220, Ohio,0,30, Jacksonville_St,0,27,1,3
3131,739605,20241220, Florida,0,33, Tulane,0,8,1,25
3133,739605,20241220, Notre_Dame,1,27, Indiana,-1,17,1,10
3135,739606,20241221, Penn_St,1,38, SMU,-1,10,1,28
3137,739606,20241221, Texas,1,38, Clemson,-1,24,1,14
3139,739606,20241221, Ohio_St,1,42, Tennessee,-1,17,1,25
3141,739606,20241221, N_Dakota_St,1,28, S_Dakota_St,-1,21,1,7
3143,739606,20241221, Montana_St,1,31, South_Dakota,-1,17,1,14
3145,739608,20241223, UT_San_Antonio,-1,44, Coastal_Car,1,15,1,29
3147,739608,20241223, N_Illinois,0,28, Fresno_St,0,20,1,8
3149,739609,20241224, South_Florida,0,41, San_Jose_St,0,39,1,2
3151,739611,20241226, Toledo,0,48, Pittsburgh,0,46,1,2
3153,739611,20241226, Kansas_St,0,44, Rutgers,0,41,1,3
3155,739611,20241226, Arkansas_St,0,38, Bowling_Green,0,31,1,7
3157,739612,20241227, Navy,0,21, Oklahoma,0,20,1,1
3159,739612,20241227, Vanderbilt,0,35, Georgia_Tech,0,27,1,8
3161,739612,20241227, Arkansas,0,39, Texas_Tech,0,26,1,13
3163,739612,20241227, Syracuse,0,52, Washington_St,0,35,1,17
3165,739612,20241227, USC,0,35, Texas_A&M,0,31,1,4
3167,739613,20241228, Connecticut,0,27, North_Carolina,0,14,1,13
3169,739613,20241228, Nebraska,0,20, Boston_College,0,15,1,5
3171,739613,20241228, TCU,0,34, Louisiana,0,3,1,31
3173,739613,20241228, Iowa_St,0,42, Miami_FL,0,41,1,1
3175,739613,20241228, Miami_OH,0,43, Colorado_St,0,17,1,26
3177,739613,20241228, East_Carolina,0,26, NC_State,0,21,1,5
3179,739613,20241228, BYU,0,36, Colorado,0,14,1,22
3181,739613,20241228, Army,0,27, Louisiana_Tech,0,6,1,21
3183,739615,20241230, Missouri,0,27, Iowa,0,24,1,3
3185,739616,20241231, Michigan,0,19, Alabama,0,13,1,6
3187,739616,20241231, Louisville,0,35, Washington,0,34,1,1
3189,739616,20241231, Illinois,0,21, South_Carolina,0,17,1,4
3191,739616,20241231, LSU,0,44, Baylor,0,31,1,13
3193,739616,20241231, Penn_St,0,31, Boise_St,0,14,1,17
3195,739617,20250101, Texas,0,39, Arizona_St,0,31,1,8
3197,739617,20250101, Ohio_St,0,41, Oregon,0,21,1,20
3199,739618,20250102, Mississippi,0,52, Duke,0,20,1,32
3201,739618,20250102, Notre_Dame,0,23, Georgia,0,10,1,13
3203,739619,20250103, Texas_St,0,30, North_Texas,0,28,1,2
3205,739619,20250103, Minnesota,0,24, Virginia_Tech,0,10,1,14
3207,739620,20250104, Buffalo,0,26, Liberty,0,7,1,19
3209,739622,20250106, N_Dakota_St,0,35, Montana_St,0,32,1,3
3211,739625,20250109, Notre_Dame,0,27, Penn_St,0,24,1,3
3213,739626,20250110, Ohio_St,0,28, Texas,0,14,1,14
3215,739636,20250120, Ohio_St,0,34, Notre_Dame,0,23,1,11